state,year,month,unemployment_rate
New York,2022,12,4.0
New York,2023,01,4.0
New York,2023,02,4.0
New York,2023,03,4.0
New York,2023,04,3.9
New York,2023,05,3.9
New York,2023,06,3.9
New York,2023,07,4.0
New York,2023,08,4.0
New York,2023,09,4.1
New York,2023,10,4.1
New York,2023,11,4.2
New York,2023,12,4.2
New York,2024,01,4.1
New York,2024,02,4.1
New York,2024,03,4.1
New York,2024,04,4.2
New York,2024,05,4.2
New York,2024,06,4.2
New York,2024,07,4.2
New York,2024,08,4.2
New York,2024,09,4.2
New York,2024,10,4.1
New York,2024,11,4.1
New York,2024,12,4.1
New York,2025,01,4.1
New York,2025,02,4.1
New York,2025,03,4.1
New York,2025,04,4.1
New York,2025,05,4.2
New York,2025,06,4.3
New York,2025,07,4.4
New York,2025,08,4.5
New York,2025,09,4.6
New York,2025,10,-
New York,2025,11,4.6
New York,2025,12,4.6
North Carolina,2016,01,5.3
North Carolina,2016,02,5.2
North Carolina,2016,03,5.2
North Carolina,2016,04,5.1
North Carolina,2016,05,5.0
North Carolina,2016,06,5.0
North Carolina,2016,07,5.0
North Carolina,2016,08,5.1
North Carolina,2016,09,5.1
North Carolina,2016,10,5.1
North Carolina,2016,11,5.1
North Carolina,2016,12,5.0
North Carolina,2017,01,4.9
North Carolina,2017,02,4.8
North Carolina,2017,03,4.7
North Carolina,2017,04,4.6
North Carolina,2017,05,4.5
North Carolina,2017,06,4.5
North Carolina,2017,07,4.5
North Carolina,2017,08,4.5
North Carolina,2017,09,4.5
North Carolina,2017,10,4.4
North Carolina,2017,11,4.4
North Carolina,2017,12,4.3
North Carolina,2018,01,4.2
North Carolina,2018,02,4.2
North Carolina,2018,03,4.1
North Carolina,2018,04,4.0
North Carolina,2018,05,3.9
North Carolina,2018,06,3.9
North Carolina,2018,07,3.9
North Carolina,2018,08,3.9
North Carolina,2018,09,4.0
North Carolina,2018,10,4.0
North Carolina,2018,11,4.0
North Carolina,2018,12,4.0
North Carolina,2019,01,4.0
North Carolina,2019,02,4.0
North Carolina,2019,03,3.9
North Carolina,2019,04,3.9
North Carolina,2019,05,3.8
North Carolina,2019,06,3.9
North Carolina,2019,07,3.9
North Carolina,2019,08,3.9
North Carolina,2019,09,3.9
North Carolina,2019,10,3.8
North Carolina,2019,11,3.8
North Carolina,2019,12,3.7
North Carolina,2020,01,3.8
North Carolina,2020,02,3.8
North Carolina,2020,03,4.0
North Carolina,2020,04,14.2
North Carolina,2020,05,11.6
North Carolina,2020,06,9.8
North Carolina,2020,07,8.7
North Carolina,2020,08,7.4
North Carolina,2020,09,6.8
North Carolina,2020,10,6.1
North Carolina,2020,11,5.9
North Carolina,2020,12,5.8
North Carolina,2021,01,5.6
North Carolina,2021,02,5.5
North Carolina,2021,03,5.4
North Carolina,2021,04,5.3
North Carolina,2021,05,5.1
North Carolina,2021,06,5.1
North Carolina,2021,07,4.9
North Carolina,2021,08,4.7
North Carolina,2021,09,4.5
North Carolina,2021,10,4.2
North Carolina,2021,11,4.0
North Carolina,2021,12,3.8
North Carolina,2022,01,3.7
North Carolina,2022,02,3.6
North Carolina,2022,03,3.6
North Carolina,2022,04,3.6
North Carolina,2022,05,3.6
North Carolina,2022,06,3.7
North Carolina,2022,07,3.7
North Carolina,2022,08,3.8
North Carolina,2022,09,3.8
North Carolina,2022,10,3.7
North Carolina,2022,11,3.7
North Carolina,2022,12,3.6
North Carolina,2023,01,3.6
North Carolina,2023,02,3.5
North Carolina,2023,03,3.5
North Carolina,2023,04,3.4
North Carolina,2023,05,3.4
North Carolina,2023,06,3.4
North Carolina,2023,07,3.4
North Carolina,2023,08,3.5
North Carolina,2023,09,3.5
North Carolina,2023,10,3.5
North Carolina,2023,11,3.5
North Carolina,2023,12,3.5
North Carolina,2024,01,3.5
North Carolina,2024,02,3.5
North Carolina,2024,03,3.6
North Carolina,2024,04,3.6
North Carolina,2024,05,3.6
North Carolina,2024,06,3.6
North Carolina,2024,07,3.7
North Carolina,2024,08,3.7
North Carolina,2024,09,3.7
North Carolina,2024,10,3.7
North Carolina,2024,11,3.7
North Carolina,2024,12,3.8
North Carolina,2025,01,3.8
North Carolina,2025,02,3.8
North Carolina,2025,03,3.8
North Carolina,2025,04,3.8
North Carolina,2025,05,3.8
North Carolina,2025,06,3.8
North Carolina,2025,07,3.9
North Carolina,2025,08,3.9
North Carolina,2025,09,3.9
North Carolina,2025,10,-
North Carolina,2025,11,3.8
North Carolina,2025,12,3.8
North Dakota,2016,01,3.0
North Dakota,2016,02,3.1
North Dakota,2016,03,3.1
North Dakota,2016,04,3.1
North Dakota,2016,05,3.1
North Dakota,2016,06,3.1
North Dakota,2016,07,3.0
North Dakota,2016,08,3.0
North Dakota,2016,09,3.0
North Dakota,2016,10,2.9
North Dakota,2016,11,2.9
North Dakota,2016,12,2.9
North Dakota,2017,01,2.8
North Dakota,2017,02,2.8
North Dakota,2017,03,2.7
North Dakota,2017,04,2.6
North Dakota,2017,05,2.5
North Dakota,2017,06,2.5
North Dakota,2017,07,2.5
North Dakota,2017,08,2.5
North Dakota,2017,09,2.5
North Dakota,2017,10,2.6
North Dakota,2017,11,2.6
North Dakota,2017,12,2.6
North Dakota,2018,01,2.6
North Dakota,2018,02,2.6
North Dakota,2018,03,2.6
North Dakota,2018,04,2.5
North Dakota,2018,05,2.4
North Dakota,2018,06,2.3
North Dakota,2018,07,2.3
North Dakota,2018,08,2.2
North Dakota,2018,09,2.3
North Dakota,2018,10,2.3
North Dakota,2018,11,2.3
North Dakota,2018,12,2.3
North Dakota,2019,01,2.4
North Dakota,2019,02,2.3
North Dakota,2019,03,2.3
North Dakota,2019,04,2.2
North Dakota,2019,05,2.1
North Dakota,2019,06,2.1
North Dakota,2019,07,2.1
North Dakota,2019,08,2.1
North Dakota,2019,09,2.1
North Dakota,2019,10,2.1
North Dakota,2019,11,2.0
North Dakota,2019,12,2.0
North Dakota,2020,01,2.1
North Dakota,2020,02,2.2
North Dakota,2020,03,2.5
North Dakota,2020,04,8.7
North Dakota,2020,05,7.3
North Dakota,2020,06,6.5
North Dakota,2020,07,6.2
North Dakota,2020,08,5.6
North Dakota,2020,09,5.3
North Dakota,2020,10,4.8
North Dakota,2020,11,4.5
North Dakota,2020,12,4.4
North Dakota,2021,01,4.0
North Dakota,2021,02,3.9
North Dakota,2021,03,3.7
North Dakota,2021,04,3.5
North Dakota,2021,05,3.3
North Dakota,2021,06,3.1
North Dakota,2021,07,3.0
North Dakota,2021,08,2.8
North Dakota,2021,09,2.7
North Dakota,2021,10,2.5
North Dakota,2021,11,2.4
North Dakota,2021,12,2.3
North Dakota,2022,01,2.3
North Dakota,2022,02,2.2
North Dakota,2022,03,2.1
North Dakota,2022,04,2.1
North Dakota,2022,05,2.0
North Dakota,2022,06,2.0
North Dakota,2022,07,2.1
North Dakota,2022,08,2.1
North Dakota,2022,09,2.1
North Dakota,2022,10,2.2
North Dakota,2022,11,2.2
North Dakota,2022,12,2.1
North Dakota,2023,01,2.1
North Dakota,2023,02,2.1
North Dakota,2023,03,2.0
North Dakota,2023,04,2.0
North Dakota,2023,05,2.0
North Dakota,2023,06,2.0
North Dakota,2023,07,2.0
North Dakota,2023,08,2.0
North Dakota,2023,09,2.1
North Dakota,2023,10,2.1
North Dakota,2023,11,2.2
North Dakota,2023,12,2.2
North Dakota,2024,01,2.2
North Dakota,2024,02,2.2
North Dakota,2024,03,2.3
North Dakota,2024,04,2.3
North Dakota,2024,05,2.4
North Dakota,2024,06,2.4
North Dakota,2024,07,2.5
North Dakota,2024,08,2.5
North Dakota,2024,09,2.5
North Dakota,2024,10,2.5
North Dakota,2024,11,2.5
North Dakota,2024,12,2.5
North Dakota,2025,01,2.6
North Dakota,2025,02,2.6
North Dakota,2025,03,2.6
North Dakota,2025,04,2.6
North Dakota,2025,05,2.6
North Dakota,2025,06,2.6
North Dakota,2025,07,2.6
North Dakota,2025,08,2.6
North Dakota,2025,09,2.6
North Dakota,2025,10,-
North Dakota,2025,11,2.6
North Dakota,2025,12,2.6
Ohio,2016,01,5.0
Ohio,2016,02,5.0
Ohio,2016,03,5.0
Ohio,2016,04,5.0
Ohio,2016,05,5.0
Ohio,2016,06,5.0
Ohio,2016,07,5.0
Ohio,2016,08,5.0
Ohio,2016,09,5.1
Ohio,2016,10,5.2
Ohio,2016,11,5.2
Ohio,2016,12,5.2
Ohio,2017,01,5.2
Ohio,2017,02,5.1
Ohio,2017,03,5.1
Ohio,2017,04,5.0
Ohio,2017,05,5.0
Ohio,2017,06,5.0
Ohio,2017,07,4.9
Ohio,2017,08,4.9
Ohio,2017,09,4.9
Ohio,2017,10,4.8
Ohio,2017,11,4.7
Ohio,2017,12,4.6
Ohio,2018,01,4.6
Ohio,2018,02,4.5
Ohio,2018,03,4.5
Ohio,2018,04,4.5
Ohio,2018,05,4.5
Ohio,2018,06,4.4
Ohio,2018,07,4.4
Ohio,2018,08,4.4
Ohio,2018,09,4.4
Ohio,2018,10,4.5
Ohio,2018,11,4.5
Ohio,2018,12,4.5
Ohio,2019,01,4.4
Ohio,2019,02,4.2
Ohio,2019,03,4.0
Ohio,2019,04,3.9
Ohio,2019,05,3.9
Ohio,2019,06,3.9
Ohio,2019,07,4.0
Ohio,2019,08,4.1
Ohio,2019,09,4.2
Ohio,2019,10,4.3
Ohio,2019,11,4.3
Ohio,2019,12,4.3
Ohio,2020,01,4.4
Ohio,2020,02,4.5
Ohio,2020,03,4.8
Ohio,2020,04,16.5
Ohio,2020,05,12.8
Ohio,2020,06,11.0
Ohio,2020,07,9.8
Ohio,2020,08,8.3
Ohio,2020,09,7.6
Ohio,2020,10,6.7
Ohio,2020,11,6.4
Ohio,2020,12,6.3
Ohio,2021,01,6.1
Ohio,2021,02,6.0
Ohio,2021,03,6.0
Ohio,2021,04,5.9
Ohio,2021,05,5.7
Ohio,2021,06,5.5
Ohio,2021,07,5.3
Ohio,2021,08,5.0
Ohio,2021,09,4.7
Ohio,2021,10,4.5
Ohio,2021,11,4.3
Ohio,2021,12,4.1
Ohio,2022,01,4.0
Ohio,2022,02,3.9
Ohio,2022,03,3.9
Ohio,2022,04,3.8
Ohio,2022,05,3.9
Ohio,2022,06,3.9
Ohio,2022,07,4.0
Ohio,2022,08,4.1
Ohio,2022,09,4.1
Ohio,2022,10,4.1
Ohio,2022,11,4.0
Ohio,2022,12,3.9
Ohio,2023,01,3.8
Ohio,2023,02,3.6
Ohio,2023,03,3.5
Ohio,2023,04,3.5
Ohio,2023,05,3.4
Ohio,2023,06,3.5
Ohio,2023,07,3.6
Ohio,2023,08,3.7
Ohio,2023,09,3.8
Ohio,2023,10,3.8
Ohio,2023,11,3.9
Ohio,2023,12,3.9
Ohio,2024,01,3.9
Ohio,2024,02,4.0
Ohio,2024,03,4.1
Ohio,2024,04,4.2
Ohio,2024,05,4.3
Ohio,2024,06,4.3
Ohio,2024,07,4.4
Ohio,2024,08,4.4
Ohio,2024,09,4.5
Ohio,2024,10,4.6
Ohio,2024,11,4.7
Ohio,2024,12,4.8
Ohio,2025,01,4.8
Ohio,2025,02,4.9
Ohio,2025,03,4.8
Ohio,2025,04,4.8
Ohio,2025,05,4.7
Ohio,2025,06,4.6
Ohio,2025,07,4.5
Ohio,2025,08,4.4
Ohio,2025,09,4.3
Ohio,2025,10,-
Ohio,2025,11,4.3
Ohio,2025,12,4.4
Oklahoma,2016,01,4.5
Oklahoma,2016,02,4.5
Oklahoma,2016,03,4.6
Oklahoma,2016,04,4.6
Oklahoma,2016,05,4.7
Oklahoma,2016,06,4.8
Oklahoma,2016,07,4.8
Oklahoma,2016,08,4.8
Oklahoma,2016,09,4.7
Oklahoma,2016,10,4.7
Oklahoma,2016,11,4.6
Oklahoma,2016,12,4.5
Oklahoma,2017,01,4.4
Oklahoma,2017,02,4.3
Oklahoma,2017,03,4.2
Oklahoma,2017,04,4.1
Oklahoma,2017,05,4.0
Oklahoma,2017,06,4.0
Oklahoma,2017,07,4.0
Oklahoma,2017,08,4.0
Oklahoma,2017,09,3.9
Oklahoma,2017,10,3.9
Oklahoma,2017,11,3.8
Oklahoma,2017,12,3.8
Oklahoma,2018,01,3.7
Oklahoma,2018,02,3.6
Oklahoma,2018,03,3.5
Oklahoma,2018,04,3.4
Oklahoma,2018,05,3.3
Oklahoma,2018,06,3.2
Oklahoma,2018,07,3.1
Oklahoma,2018,08,3.1
Oklahoma,2018,09,3.1
Oklahoma,2018,10,3.1
Oklahoma,2018,11,3.2
Oklahoma,2018,12,3.2
Oklahoma,2019,01,3.2
Oklahoma,2019,02,3.2
Oklahoma,2019,03,3.1
Oklahoma,2019,04,3.1
Oklahoma,2019,05,3.0
Oklahoma,2019,06,3.0
Oklahoma,2019,07,3.1
Oklahoma,2019,08,3.1
Oklahoma,2019,09,3.2
Oklahoma,2019,10,3.2
Oklahoma,2019,11,3.1
Oklahoma,2019,12,3.1
Oklahoma,2020,01,3.1
Oklahoma,2020,02,3.2
Oklahoma,2020,03,3.2
Oklahoma,2020,04,12.5
Oklahoma,2020,05,9.8
Oklahoma,2020,06,8.2
Oklahoma,2020,07,7.4
Oklahoma,2020,08,6.3
Oklahoma,2020,09,5.9
Oklahoma,2020,10,5.5
Oklahoma,2020,11,5.3
Oklahoma,2020,12,5.2
Oklahoma,2021,01,5.0
Oklahoma,2021,02,4.9
Oklahoma,2021,03,4.8
Oklahoma,2021,04,4.7
Oklahoma,2021,05,4.5
Oklahoma,2021,06,4.3
Oklahoma,2021,07,4.0
Oklahoma,2021,08,3.7
Oklahoma,2021,09,3.4
Oklahoma,2021,10,3.1
Oklahoma,2021,11,2.9
Oklahoma,2021,12,2.9
Oklahoma,2022,01,2.9
Oklahoma,2022,02,2.9
Oklahoma,2022,03,2.9
Oklahoma,2022,04,2.9
Oklahoma,2022,05,3.0
Oklahoma,2022,06,3.0
Oklahoma,2022,07,3.1
Oklahoma,2022,08,3.1
Oklahoma,2022,09,3.1
Oklahoma,2022,10,3.1
Oklahoma,2022,11,3.1
Oklahoma,2022,12,3.0
Oklahoma,2023,01,3.0
Oklahoma,2023,02,3.0
Oklahoma,2023,03,2.9
Oklahoma,2023,04,2.9
Oklahoma,2023,05,3.0
Oklahoma,2023,06,3.0
Oklahoma,2023,07,3.1
Oklahoma,2023,08,3.2
Oklahoma,2023,09,3.3
Oklahoma,2023,10,3.4
Oklahoma,2023,11,3.4
Oklahoma,2023,12,3.4
Oklahoma,2024,01,3.3
Oklahoma,2024,02,3.3
Oklahoma,2024,03,3.3
Oklahoma,2024,04,3.3
Oklahoma,2024,05,3.2
Oklahoma,2024,06,3.2
Oklahoma,2024,07,3.2
Oklahoma,2024,08,3.2
Oklahoma,2024,09,3.1
Oklahoma,2024,10,3.1
Oklahoma,2024,11,3.1
Oklahoma,2024,12,3.1
Oklahoma,2025,01,3.1
Oklahoma,2025,02,3.1
Oklahoma,2025,03,3.1
Oklahoma,2025,04,3.1
Oklahoma,2025,05,3.1
Oklahoma,2025,06,3.2
Oklahoma,2025,07,3.3
Oklahoma,2025,08,3.4
Oklahoma,2025,09,3.6
Oklahoma,2025,10,-
Oklahoma,2025,11,3.7
Oklahoma,2025,12,3.7
Oregon,2016,01,5.0
Oregon,2016,02,4.9
Oregon,2016,03,4.9
Oregon,2016,04,4.9
Oregon,2016,05,4.9
Oregon,2016,06,4.9
Oregon,2016,07,4.9
Oregon,2016,08,4.8
Oregon,2016,09,4.7
Oregon,2016,10,4.5
Oregon,2016,11,4.4
Oregon,2016,12,4.2
Oregon,2017,01,4.1
Oregon,2017,02,4.0
Oregon,2017,03,4.0
Oregon,2017,04,3.9
Oregon,2017,05,4.0
Oregon,2017,06,4.0
Oregon,2017,07,4.1
Oregon,2017,08,4.1
Oregon,2017,09,4.1
Oregon,2017,10,4.2
Oregon,2017,11,4.2
Oregon,2017,12,4.1
Oregon,2018,01,4.1
Oregon,2018,02,4.1
Oregon,2018,03,4.0
Oregon,2018,04,3.9
Oregon,2018,05,3.9
Oregon,2018,06,3.8
Oregon,2018,07,3.9
Oregon,2018,08,3.9
Oregon,2018,09,4.1
Oregon,2018,10,4.2
Oregon,2018,11,4.2
Oregon,2018,12,4.3
Oregon,2019,01,4.2
Oregon,2019,02,4.1
Oregon,2019,03,4.0
Oregon,2019,04,3.9
Oregon,2019,05,3.8
Oregon,2019,06,3.7
Oregon,2019,07,3.7
Oregon,2019,08,3.6
Oregon,2019,09,3.5
Oregon,2019,10,3.4
Oregon,2019,11,3.4
Oregon,2019,12,3.4
Oregon,2020,01,3.4
Oregon,2020,02,3.6
Oregon,2020,03,3.7
Oregon,2020,04,13.7
Oregon,2020,05,11.8
Oregon,2020,06,10.2
Oregon,2020,07,9.2
Oregon,2020,08,7.9
Oregon,2020,09,7.5
Oregon,2020,10,6.8
Oregon,2020,11,6.6
Oregon,2020,12,6.5
Oregon,2021,01,6.3
Oregon,2021,02,6.2
Oregon,2021,03,6.1
Oregon,2021,04,5.9
Oregon,2021,05,5.6
Oregon,2021,06,5.4
Oregon,2021,07,5.0
Oregon,2021,08,4.7
Oregon,2021,09,4.4
Oregon,2021,10,4.2
Oregon,2021,11,4.0
Oregon,2021,12,4.0
Oregon,2022,01,3.9
Oregon,2022,02,3.8
Oregon,2022,03,3.7
Oregon,2022,04,3.8
Oregon,2022,05,3.8
Oregon,2022,06,3.9
Oregon,2022,07,3.9
Oregon,2022,08,4.0
Oregon,2022,09,4.1
Oregon,2022,10,4.2
Oregon,2022,11,4.2
Oregon,2022,12,4.0
Oregon,2023,01,3.9
Oregon,2023,02,3.7
Oregon,2023,03,3.6
Oregon,2023,04,3.6
Oregon,2023,05,3.6
Oregon,2023,06,3.7
Oregon,2023,07,3.7
Oregon,2023,08,3.8
Oregon,2023,09,3.9
Oregon,2023,10,3.9
Oregon,2023,11,4.0
Oregon,2023,12,4.1
Oregon,2024,01,4.1
Oregon,2024,02,4.1
Oregon,2024,03,4.2
Oregon,2024,04,4.2
Oregon,2024,05,4.2
Oregon,2024,06,4.2
Oregon,2024,07,4.2
Oregon,2024,08,4.3
Oregon,2024,09,4.4
Oregon,2024,10,4.4
Oregon,2024,11,4.5
Oregon,2024,12,4.7
Oregon,2025,01,4.8
Oregon,2025,02,4.9
Oregon,2025,03,5.0
Oregon,2025,04,5.1
Oregon,2025,05,5.2
Oregon,2025,06,5.2
Oregon,2025,07,5.3
Oregon,2025,08,5.3
Oregon,2025,09,5.3
Oregon,2025,10,-
Oregon,2025,11,5.3
Oregon,2025,12,5.3
Pennsylvania,2016,01,5.3
Pennsylvania,2016,02,5.3
Pennsylvania,2016,03,5.3
Pennsylvania,2016,04,5.4
Pennsylvania,2016,05,5.4
Pennsylvania,2016,06,5.4
Pennsylvania,2016,07,5.4
Pennsylvania,2016,08,5.4
Pennsylvania,2016,09,5.3
Pennsylvania,2016,10,5.3
Pennsylvania,2016,11,5.3
Pennsylvania,2016,12,5.2
Pennsylvania,2017,01,5.2
Pennsylvania,2017,02,5.1
Pennsylvania,2017,03,5.1
Pennsylvania,2017,04,5.0
Pennsylvania,2017,05,5.0
Pennsylvania,2017,06,4.9
Pennsylvania,2017,07,4.9
Pennsylvania,2017,08,4.9
Pennsylvania,2017,09,4.9
Pennsylvania,2017,10,4.9
Pennsylvania,2017,11,4.9
Pennsylvania,2017,12,4.9
Pennsylvania,2018,01,4.8
Pennsylvania,2018,02,4.7
Pennsylvania,2018,03,4.6
Pennsylvania,2018,04,4.5
Pennsylvania,2018,05,4.4
Pennsylvania,2018,06,4.3
Pennsylvania,2018,07,4.3
Pennsylvania,2018,08,4.2
Pennsylvania,2018,09,4.2
Pennsylvania,2018,10,4.3
Pennsylvania,2018,11,4.3
Pennsylvania,2018,12,4.3
Pennsylvania,2019,01,4.3
Pennsylvania,2019,02,4.3
Pennsylvania,2019,03,4.3
Pennsylvania,2019,04,4.2
Pennsylvania,2019,05,4.2
Pennsylvania,2019,06,4.2
Pennsylvania,2019,07,4.2
Pennsylvania,2019,08,4.2
Pennsylvania,2019,09,4.3
Pennsylvania,2019,10,4.3
Pennsylvania,2019,11,4.3
Pennsylvania,2019,12,4.4
Pennsylvania,2020,01,4.4
Pennsylvania,2020,02,4.6
Pennsylvania,2020,03,4.8
Pennsylvania,2020,04,16.1
Pennsylvania,2020,05,12.9
Pennsylvania,2020,06,11.3
Pennsylvania,2020,07,10.4
Pennsylvania,2020,08,9.3
Pennsylvania,2020,09,8.7
Pennsylvania,2020,10,8.1
Pennsylvania,2020,11,7.8
Pennsylvania,2020,12,7.6
Pennsylvania,2021,01,7.4
Pennsylvania,2021,02,7.1
Pennsylvania,2021,03,6.8
Pennsylvania,2021,04,6.6
Pennsylvania,2021,05,6.3
Pennsylvania,2021,06,6.2
Pennsylvania,2021,07,5.9
Pennsylvania,2021,08,5.6
Pennsylvania,2021,09,5.3
Pennsylvania,2021,10,5.0
Pennsylvania,2021,11,4.7
Pennsylvania,2021,12,4.5
Pennsylvania,2022,01,4.3
Pennsylvania,2022,02,4.3
Pennsylvania,2022,03,4.2
Pennsylvania,2022,04,4.2
Pennsylvania,2022,05,4.2
Pennsylvania,2022,06,4.2
Pennsylvania,2022,07,4.2
Pennsylvania,2022,08,4.1
Pennsylvania,2022,09,4.1
Pennsylvania,2022,10,4.0
Pennsylvania,2022,11,4.0
Pennsylvania,2022,12,3.9
Pennsylvania,2023,01,3.9
Pennsylvania,2023,02,3.8
Pennsylvania,2023,03,3.7
Pennsylvania,2023,04,3.6
Pennsylvania,2023,05,3.6
Pennsylvania,2023,06,3.5
Pennsylvania,2023,07,3.5
Pennsylvania,2023,08,3.6
Pennsylvania,2023,09,3.6
Pennsylvania,2023,10,3.7
Pennsylvania,2023,11,3.7
Pennsylvania,2023,12,3.7
Pennsylvania,2024,01,3.7
Pennsylvania,2024,02,3.7
Pennsylvania,2024,03,3.7
Pennsylvania,2024,04,3.7
Pennsylvania,2024,05,3.7
Pennsylvania,2024,06,3.8
Pennsylvania,2024,07,3.8
Pennsylvania,2024,08,3.8
Pennsylvania,2024,09,3.9
Pennsylvania,2024,10,3.9
Pennsylvania,2024,11,4.0
Pennsylvania,2024,12,4.0
Pennsylvania,2025,01,4.1
Pennsylvania,2025,02,4.1
Pennsylvania,2025,03,4.2
Pennsylvania,2025,04,4.2
Pennsylvania,2025,05,4.2
Pennsylvania,2025,06,4.3
Pennsylvania,2025,07,4.4
Pennsylvania,2025,08,4.4
Pennsylvania,2025,09,4.4
Pennsylvania,2025,10,-
Pennsylvania,2025,11,4.4
Pennsylvania,2025,12,4.4
Rhode Island,2016,01,5.6
Rhode Island,2016,02,5.5
Rhode Island,2016,03,5.5
Rhode Island,2016,04,5.4
Rhode Island,2016,05,5.4
Rhode Island,2016,06,5.3
Rhode Island,2016,07,5.3
Rhode Island,2016,08,5.2
Rhode Island,2016,09,5.1
Rhode Island,2016,10,5.0
Rhode Island,2016,11,4.9
Rhode Island,2016,12,4.7
Rhode Island,2017,01,4.6
Rhode Island,2017,02,4.5
Rhode Island,2017,03,4.5
Rhode Island,2017,04,4.4
Rhode Island,2017,05,4.4
Rhode Island,2017,06,4.4
Rhode Island,2017,07,4.4
Rhode Island,2017,08,4.5
Rhode Island,2017,09,4.5
Rhode Island,2017,10,4.5
Rhode Island,2017,11,4.5
Rhode Island,2017,12,4.5
Rhode Island,2018,01,4.5
Rhode Island,2018,02,4.4
Rhode Island,2018,03,4.3
Rhode Island,2018,04,4.1
Rhode Island,2018,05,4.0
Rhode Island,2018,06,4.0
Rhode Island,2018,07,3.9
Rhode Island,2018,08,3.9
Rhode Island,2018,09,3.9
Rhode Island,2018,10,3.9
Rhode Island,2018,11,3.9
Rhode Island,2018,12,3.8
Rhode Island,2019,01,3.8
Rhode Island,2019,02,3.7
Rhode Island,2019,03,3.6
Rhode Island,2019,04,3.5
Rhode Island,2019,05,3.5
Rhode Island,2019,06,3.5
Rhode Island,2019,07,3.5
Rhode Island,2019,08,3.5
Rhode Island,2019,09,3.5
Rhode Island,2019,10,3.4
Rhode Island,2019,11,3.4
Rhode Island,2019,12,3.4
Rhode Island,2020,01,3.5
Rhode Island,2020,02,3.6
Rhode Island,2020,03,3.7
Rhode Island,2020,04,17.9
Rhode Island,2020,05,15.4
Rhode Island,2020,06,13.4
Rhode Island,2020,07,12.2
Rhode Island,2020,08,10.4
Rhode Island,2020,09,10.0
Rhode Island,2020,10,7.0
Rhode Island,2020,11,7.0
Rhode Island,2020,12,7.0
Rhode Island,2021,01,6.6
Rhode Island,2021,02,6.4
Rhode Island,2021,03,6.2
Rhode Island,2021,04,6.2
Rhode Island,2021,05,6.1
Rhode Island,2021,06,6.1
Rhode Island,2021,07,5.9
Rhode Island,2021,08,5.6
Rhode Island,2021,09,5.1
Rhode Island,2021,10,4.6
Rhode Island,2021,11,4.1
Rhode Island,2021,12,3.7
Rhode Island,2022,01,3.5
Rhode Island,2022,02,3.3
Rhode Island,2022,03,3.2
Rhode Island,2022,04,3.1
Rhode Island,2022,05,3.1
Rhode Island,2022,06,3.2
Rhode Island,2022,07,3.3
Rhode Island,2022,08,3.4
Rhode Island,2022,09,3.3
Rhode Island,2022,10,3.2
Rhode Island,2022,11,3.1
Rhode Island,2022,12,3.0
Rhode Island,2023,01,2.9
Rhode Island,2023,02,2.8
Rhode Island,2023,03,2.7
Rhode Island,2023,04,2.7
Rhode Island,2023,05,2.7
Rhode Island,2023,06,2.7
Rhode Island,2023,07,2.7
Rhode Island,2023,08,2.9
Rhode Island,2023,09,3.1
Rhode Island,2023,10,3.3
Rhode Island,2023,11,3.5
Rhode Island,2023,12,3.7
Rhode Island,2024,01,3.8
Rhode Island,2024,02,3.9
Rhode Island,2024,03,4.0
Rhode Island,2024,04,4.1
Rhode Island,2024,05,4.2
Rhode Island,2024,06,4.3
Rhode Island,2024,07,4.4
Rhode Island,2024,08,4.4
Rhode Island,2024,09,4.4
Rhode Island,2024,10,4.5
Rhode Island,2024,11,4.5
Rhode Island,2024,12,4.5
Rhode Island,2025,01,4.5
Rhode Island,2025,02,4.5
Rhode Island,2025,03,4.5
Rhode Island,2025,04,4.4
Rhode Island,2025,05,4.4
Rhode Island,2025,06,4.3
Rhode Island,2025,07,4.2
Rhode Island,2025,08,4.3
Rhode Island,2025,09,4.3
Rhode Island,2025,10,-
Rhode Island,2025,11,4.4
Rhode Island,2025,12,4.4
South Carolina,2016,01,5.3
South Carolina,2016,02,5.3
South Carolina,2016,03,5.2
South Carolina,2016,04,5.1
South Carolina,2016,05,5.1
South Carolina,2016,06,5.0
South Carolina,2016,07,4.9
South Carolina,2016,08,4.7
South Carolina,2016,09,4.7
South Carolina,2016,10,4.6
South Carolina,2016,11,4.5
South Carolina,2016,12,4.4
South Carolina,2017,01,4.4
South Carolina,2017,02,4.3
South Carolina,2017,03,4.2
South Carolina,2017,04,4.2
South Carolina,2017,05,4.1
South Carolina,2017,06,4.1
South Carolina,2017,07,4.2
South Carolina,2017,08,4.2
South Carolina,2017,09,4.2
South Carolina,2017,10,4.2
South Carolina,2017,11,4.2
South Carolina,2017,12,4.0
South Carolina,2018,01,3.9
South Carolina,2018,02,3.7
South Carolina,2018,03,3.5
South Carolina,2018,04,3.3
South Carolina,2018,05,3.2
South Carolina,2018,06,3.2
South Carolina,2018,07,3.3
South Carolina,2018,08,3.3
South Carolina,2018,09,3.3
South Carolina,2018,10,3.3
South Carolina,2018,11,3.2
South Carolina,2018,12,3.2
South Carolina,2019,01,3.2
South Carolina,2019,02,3.2
South Carolina,2019,03,3.1
South Carolina,2019,04,3.1
South Carolina,2019,05,2.9
South Carolina,2019,06,2.7
South Carolina,2019,07,2.6
South Carolina,2019,08,2.5
South Carolina,2019,09,2.4
South Carolina,2019,10,2.4
South Carolina,2019,11,2.5
